Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_and/or_sea,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1190782,SZAXPI022002-84,WGS,190,7573437144,PRJEB12123,SAMEA3708708,6457050105,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264157,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI022002-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708708,ERS1015857,Illumina,ERS1015857,ERP013562,Stool sample from China
ERR1190783,SZAXPI022003-87,WGS,190,7406195140,PRJEB12123,SAMEA3708709,6341045241,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264158,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI022003-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708709,ERS1015858,Illumina,ERS1015858,ERP013562,Stool sample from China
ERR1190788,SZAXPI022008-94,WGS,196,7012017795,PRJEB12123,SAMEA3708714,5394196883,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264163,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,SZAXPI022008-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708714,ERS1015863,Illumina,ERS1015863,ERP013562,Stool sample from China
ERR1190598,RSZAXPI001874-21,WGS,197,5765753246,PRJEB12123,SAMEA3708524,4282767832,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,s3,ncbi,gs","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263973,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001874-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708524,ERS1015673,Illumina,ERS1015673,ERP013562,Stool sample from China
ERR1190599,RSZAXPI001875-22,WGS,197,5402406057,PRJEB12123,SAMEA3708525,4066115181,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,s3,gs,ncbi","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263974,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001875-22,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708525,ERS1015674,Illumina,ERS1015674,ERP013562,Stool sample from China
ERR1190600,RSZAXPI001876-23,WGS,196,5573733840,PRJEB12123,SAMEA3708526,4192199902,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","gs,ena,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263975,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001876-23,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708526,ERS1015675,Illumina,ERS1015675,ERP013562,Stool sample from China
ERR1190601,RSZAXPI001877-24,WGS,196,5357661126,PRJEB12123,SAMEA3708527,4033274523,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,s3,ena,gs","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263976,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001877-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708527,ERS1015676,Illumina,ERS1015676,ERP013562,Stool sample from China
ERR1190602,RSZAXPI001878-25,WGS,197,5026061508,PRJEB12123,SAMEA3708528,3628000500,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,ena,gs","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263977,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001878-25,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708528,ERS1015677,Illumina,ERS1015677,ERP013562,Stool sample from China
ERR1190604,RSZAXPI001880-27,WGS,197,4447048520,PRJEB12123,SAMEA3708530,3235704371,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,s3,gs,ena","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263979,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001880-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708530,ERS1015679,Illumina,ERS1015679,ERP013562,Stool sample from China
ERR1190605,RSZAXPI001881-31,WGS,197,4620292687,PRJEB12123,SAMEA3708531,3350025410,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,gs,ena,s3","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263980,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001881-31,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708531,ERS1015680,Illumina,ERS1015680,ERP013562,Stool sample from China
ERR1190606,RSZAXPI001882-32,WGS,197,5977014210,PRJEB12123,SAMEA3708532,4393681581,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,ena,gs","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263981,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001882-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708532,ERS1015681,Illumina,ERS1015681,ERP013562,Stool sample from China
ERR1190618,RSZAXPI001896-75,WGS,197,4488891982,PRJEB12123,SAMEA3708544,3309845213,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,s3,ncbi,gs","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263993,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001896-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708544,ERS1015693,Illumina,ERS1015693,ERP013562,Stool sample from China
ERR1190621,RSZAXPI001900-87,WGS,197,4810562474,PRJEB12123,SAMEA3708547,3480708770,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263996,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001900-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708547,ERS1015696,Illumina,ERS1015696,ERP013562,Stool sample from China
ERR1190622,RSZAXPI001901-89,WGS,197,5076365415,PRJEB12123,SAMEA3708548,3657231503,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,ncbi,gs,s3","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263997,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001901-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708548,ERS1015697,Illumina,ERS1015697,ERP013562,Stool sample from China
ERR1190623,RSZAXPI001902-90,WGS,197,4846757271,PRJEB12123,SAMEA3708549,3492842399,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ena,ncbi,gs","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263998,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001902-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708549,ERS1015698,Illumina,ERS1015698,ERP013562,Stool sample from China
ERR1190624,RSZAXPI001903-93,WGS,196,5125520800,PRJEB12123,SAMEA3708550,3853895899,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,s3,ncbi,ena","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263999,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001903-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708550,ERS1015699,Illumina,ERS1015699,ERP013562,Stool sample from China
ERR1190642,RSZAXPI001921-133,WGS,197,4628238997,PRJEB12123,SAMEA3708568,3395178703,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,gs,ena,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264017,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001921-133,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708568,ERS1015717,Illumina,ERS1015717,ERP013562,Stool sample from China
ERR1190644,RSZAXPI001923-142,WGS,197,5531605454,PRJEB12123,SAMEA3708570,4058119719,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264019,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001923-142,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708570,ERS1015719,Illumina,ERS1015719,ERP013562,Stool sample from China
ERR1190645,RSZAXPI001924-158,WGS,196,2360637765,PRJEB12123,SAMEA3708571,1749307567,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,s3,gs,ena","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264020,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001924-158,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708571,ERS1015720,Illumina,ERS1015720,ERP013562,Stool sample from China
ERR1190646,RSZAXPI001925-169,WGS,197,4927043579,PRJEB12123,SAMEA3708572,3610737971,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264021,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001925-169,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708572,ERS1015721,Illumina,ERS1015721,ERP013562,Stool sample from China
ERR1190648,RSZAXPI001927-14,WGS,196,4756185219,PRJEB12123,SAMEA3708574,3514068028,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,s3,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264023,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001927-14,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708574,ERS1015723,Illumina,ERS1015723,ERP013562,Stool sample from China
ERR1190673,RSZAXPI001952-47,WGS,196,4863314899,PRJEB12123,SAMEA3708599,3645455876,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","gs,ncbi,s3,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264048,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001952-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708599,ERS1015748,Illumina,ERS1015748,ERP013562,Stool sample from China
ERR1190675,RSZAXPI001954-56,WGS,196,5234430474,PRJEB12123,SAMEA3708601,3908937111,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ncbi,gs,ena","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264050,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001954-56,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708601,ERS1015750,Illumina,ERS1015750,ERP013562,Stool sample from China
ERR1190694,RSZAXPI001973-104,WGS,197,4113450550,PRJEB12123,SAMEA3708620,2930427937,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,gs,ena,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264069,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001973-104,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708620,ERS1015769,Illumina,ERS1015769,ERP013562,Stool sample from China
ERR1190695,RSZAXPI001974-105,WGS,198,5233799964,PRJEB12123,SAMEA3708621,3691557317,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,ena,gs,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264070,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001974-105,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708621,ERS1015770,Illumina,ERS1015770,ERP013562,Stool sample from China
ERR1190698,RSZAXPI001977-108,WGS,197,4937989166,PRJEB12123,SAMEA3708624,3501558578,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264073,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001977-108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708624,ERS1015773,Illumina,ERS1015773,ERP013562,Stool sample from China
ERR1190699,RSZAXPI001978-109,WGS,197,5143207498,PRJEB12123,SAMEA3708625,3649794665,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ena,gs,ncbi","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264074,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001978-109,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708625,ERS1015774,Illumina,ERS1015774,ERP013562,Stool sample from China
ERR1190715,RSZAXPI003286-124,WGS,198,5145311372,PRJEB12123,SAMEA3708641,3582795088,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,s3,ncbi,ena","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264090,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI003286-124,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708641,ERS1015790,Illumina,ERS1015790,ERP013562,Stool sample from China
ERR1190716,RSZAXPI005358-13,WGS,197,5217554932,PRJEB12123,SAMEA3708642,3967349566,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ena,gs,ncbi","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264091,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005358-13,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708642,ERS1015791,Illumina,ERS1015791,ERP013562,Stool sample from China
ERR1190718,RSZAXPI005360-15,WGS,197,5334803707,PRJEB12123,SAMEA3708644,4041834529,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","gs,ncbi,s3,ena","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264093,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005360-15,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708644,ERS1015793,Illumina,ERS1015793,ERP013562,Stool sample from China
ERR1190719,RSZAXPI005361-17,WGS,196,5724319815,PRJEB12123,SAMEA3708645,4363835909,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264094,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005361-17,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708645,ERS1015794,Illumina,ERS1015794,ERP013562,Stool sample from China
ERR1190720,RSZAXPI005362-18,WGS,197,5827708187,PRJEB12123,SAMEA3708646,4394700862,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,gs,s3,ncbi","s3.us-east-1,ena,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264095,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005362-18,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708646,ERS1015795,Illumina,ERS1015795,ERP013562,Stool sample from China
ERR1190721,RSZAXPI005363-20,WGS,197,5190977927,PRJEB12123,SAMEA3708647,3928016504,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264096,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005363-20,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708647,ERS1015796,Illumina,ERS1015796,ERP013562,Stool sample from China
ERR1190722,RSZAXPI005364-23,WGS,197,5742079850,PRJEB12123,SAMEA3708648,4334806697,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","gs,s3,ena,ncbi","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264097,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005364-23,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708648,ERS1015797,Illumina,ERS1015797,ERP013562,Stool sample from China
ERR1190723,RSZAXPI005365-24,WGS,197,6077060715,PRJEB12123,SAMEA3708649,4632487555,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,ena,gs,s3","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264098,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005365-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708649,ERS1015798,Illumina,ERS1015798,ERP013562,Stool sample from China
ERR1190724,RSZAXPI005366-25,WGS,197,5672607434,PRJEB12123,SAMEA3708650,4256082198,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ncbi,gs,ena","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264099,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005366-25,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708650,ERS1015799,Illumina,ERS1015799,ERP013562,Stool sample from China
ERR1190725,RSZAXPI005367-31,WGS,197,4905900288,PRJEB12123,SAMEA3708651,3741156708,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ncbi,gs,ena","gs.US,s3.us-east-1,ncbi.public,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264100,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005367-31,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708651,ERS1015800,Illumina,ERS1015800,ERP013562,Stool sample from China
ERR1190726,RSZAXPI005368-32,WGS,197,5384929890,PRJEB12123,SAMEA3708652,4023977449,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,s3,gs,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264101,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005368-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708652,ERS1015801,Illumina,ERS1015801,ERP013562,Stool sample from China
